,1号单泵频率,1号单泵瞬时流量,1号单泵扬程,1号泵口表显压力,1号单泵功率
2307,0.0,32.0,0.0,0.0356,0
2308,0.0,20.0,0.0,0.0356,0
2309,0.0,46.0,0.0,0.0357,0
2310,0.0,21.0,0.0,0.0358,0
2311,0.0,20.0,0.0,0.0359,0
2312,0.0,47.0,0.0,0.0359,0
2313,0.0,37.0,0.0,0.036,0
2314,0.0,22.0,0.0,0.036,0
2315,0.0,21.0,0.0,0.0361,0
2316,0.0,47.0,0.0,0.0362,0
2317,0.0,46.0,0.0,0.0362,0
2318,0.0,46.0,0.0,0.0362,0
2319,0.0,21.0,0.0,0.0363,0
2320,0.0,21.0,0.0,0.0363,0
2321,0.0,49.0,0.0,0.0363,0
2322,0.0,21.0,0.0,0.0364,0
2323,0.0,47.0,0.0,0.0364,0
2324,0.0,41.0,0.0,0.0365,0
2325,0.0,19.0,0.0,0.0364,0
2326,0.0,41.0,0.0,0.0364,0
2327,0.0,21.0,0.0,0.0365,0
2328,0.0,22.0,0.0,0.0365,0
2329,0.0,47.0,0.0,0.0365,0
2330,0.0,22.0,0.0,0.0366,0
2331,0.0,21.0,0.0,0.0366,0
2332,0.0,21.0,0.0,0.0366,0
2333,0.0,35.0,0.0,0.0365,0
2334,0.0,22.0,0.0,0.0366,0
2335,0.0,36.0,0.0,0.0366,0
2336,0.0,46.0,0.0,0.0366,0
2337,0.0,20.0,0.0,0.0366,0
2338,0.0,47.0,0.0,0.0366,0
2339,0.0,21.0,0.0,0.0367,0
2340,0.0,48.0,0.0,0.0367,0
2341,0.0,41.0,0.0,0.0363,0
2342,0.0,48.0,0.0,0.0363,0
2343,0.0,42.0,0.0,0.0363,0
2344,0.0,21.0,0.0,0.0363,0
2345,0.0,20.0,0.0,0.0364,0
2346,0.0,21.0,0.0,0.0363,0
2347,0.0,20.0,0.0,0.0362,0
2348,0.0,48.0,0.0,0.0362,0
2349,0.0,21.0,0.0,0.0362,0
2350,0.0,22.0,0.0,0.0365,0
2351,0.0,21.0,0.0,0.0364,0
2352,0.0,25.0,0.0,0.0364,0
2353,0.0,46.0,0.0,0.0364,0
2354,0.0,42.0,0.0,0.0364,0
2355,0.0,21.0,0.0,0.0364,0
2356,0.0,21.0,0.0,0.0364,0
2357,0.0,48.0,0.0,0.0363,0
2358,0.0,20.0,0.0,0.0363,0
2359,0.0,49.0,0.0,0.0362,0
2360,0.0,42.0,0.0,0.0363,0
2361,0.0,23.0,0.0,0.0356,0
2362,0.0,43.0,0.0,0.0355,0
2363,0.0,24.0,0.0,0.0356,0
2364,0.0,46.0,0.0,0.0357,0
2365,0.0,30.0,0.0,0.0357,0
2366,0.0,21.0,0.0,0.0356,0
2367,0.0,23.0,0.0,0.0356,0
2368,0.0,46.0,0.0,0.0356,0
2369,0.0,22.0,0.0,0.0357,0
2370,0.0,28.0,0.0,0.0356,0
2371,0.0,21.0,0.0,0.0357,0
2372,0.0,43.0,0.0,0.0357,0
2373,0.0,46.0,0.0,0.0357,0
2374,0.0,44.0,0.0,0.0357,0
2375,0.0,21.0,0.0,0.0356,0
2376,0.0,45.0,0.0,0.0357,0
2377,0.0,32.0,0.0,0.0357,0
2378,0.0,46.0,0.0,0.0358,0
2379,3.9,22.0,0.0,0.0399,12
2380,31.6,6290.0,16.22,0.1868,343
2381,31.6,6045.0,16.58,0.1923,341
2382,31.7,6141.0,16.64,0.1918,340
2383,31.6,6072.0,16.55,0.1924,339
2384,31.6,6106.0,16.58,0.192,340
2385,31.7,6130.0,16.69,0.1914,339
2386,31.6,6132.0,16.57,0.1901,338
2387,31.6,6133.0,16.64,0.1909,338
2388,31.6,6122.0,16.63,0.1908,338
2389,31.6,6112.0,16.68,0.1908,337
2390,31.6,6140.0,16.63,0.1908,338
2391,31.6,6038.0,16.62,0.1911,338
2392,31.6,6047.0,16.69,0.1908,339
2393,31.7,6052.0,16.59,0.1917,340
2394,31.6,6036.0,16.57,0.1915,339
2395,31.7,6109.0,16.58,0.1907,338
2396,31.7,6059.0,16.53,0.1903,339
2397,31.6,6033.0,16.52,0.1902,339
2398,31.7,6058.0,16.65,0.1906,341
2399,31.7,5999.0,16.61,0.1905,339
2400,31.7,6013.0,16.59,0.1901,338
2401,31.6,6037.0,16.61,0.1902,338
2402,31.7,6096.0,16.65,0.1903,338
2403,31.6,5975.0,16.59,0.1897,339
2404,31.6,6061.0,16.68,0.189,339
2405,31.7,6030.0,16.62,0.1902,339
2406,31.6,6092.0,16.65,0.1894,339
2407,31.7,6063.0,16.7,0.1896,338
2408,31.7,6100.0,16.7,0.189,337
2409,31.7,5947.0,16.63,0.1897,338
2410,31.7,6077.0,16.69,0.1894,338
2411,34.5,5827.0,20.07,0.2236,409
2412,34.6,6795.0,19.72,0.2145,439
2413,34.6,6692.0,19.79,0.2165,437
2414,34.6,6717.0,19.66,0.2148,440
2415,34.6,6643.0,19.74,0.2154,439
2416,34.7,6764.0,19.68,0.2152,439
2417,34.6,6572.0,19.67,0.2161,440
2418,34.6,6771.0,19.72,0.2157,439
2419,34.7,6704.0,19.85,0.2146,439
2420,34.6,6733.0,19.63,0.2154,438
2421,34.6,6710.0,19.69,0.2155,439
2422,34.7,6722.0,19.79,0.216,439
2423,34.6,6642.0,19.69,0.2156,440
2424,34.6,6675.0,19.69,0.2157,437
2425,34.6,6790.0,19.73,0.2156,439
2426,34.6,6694.0,19.67,0.216,439
2427,34.6,6745.0,19.66,0.215,440
2428,34.6,6806.0,19.69,0.2147,437
2429,34.6,6676.0,19.72,0.2153,439
2430,34.6,6693.0,19.67,0.215,439
2431,34.6,6659.0,19.68,0.2162,439
2432,34.6,6685.0,19.72,0.2157,439
2433,34.6,6696.0,19.54,0.2147,439
2434,34.6,6717.0,19.51,0.2153,440
2435,34.6,6665.0,19.67,0.2156,439
2436,34.6,6676.0,19.62,0.2156,440
2437,34.6,6734.0,19.62,0.2159,439
2438,34.6,6676.0,19.69,0.2163,439
2439,34.6,6701.0,19.61,0.2155,439
2440,34.6,6769.0,19.63,0.2146,439
2441,34.6,6791.0,19.63,0.2149,440
2442,34.6,6785.0,19.52,0.2147,440
2443,34.7,6646.0,19.58,0.2158,441
2444,34.7,6783.0,19.6,0.2158,439
2445,34.7,6666.0,19.49,0.2141,441
2446,34.7,6720.0,19.58,0.2151,439
2447,34.7,6700.0,19.64,0.2148,439
2448,34.6,6669.0,19.61,0.2153,438
2449,34.7,6683.0,19.61,0.2154,440
2450,34.7,6825.0,19.59,0.2155,440
2451,34.6,6798.0,19.58,0.215,440
2452,34.6,6717.0,19.62,0.2153,441
2453,34.6,6757.0,19.6,0.2158,440
2454,34.7,6660.0,19.6,0.2157,440
2455,34.6,6795.0,19.54,0.215,440
2456,34.7,6721.0,19.64,0.2162,440
2457,34.7,6693.0,19.53,0.2161,439
2458,34.7,6737.0,19.59,0.2145,441
2459,34.7,6117.0,20.55,0.2287,429
2460,35.6,6500.0,21.19,0.2327,471
2461,35.6,6340.0,21.45,0.2338,467
2462,35.6,6264.0,21.44,0.235,469
2463,35.6,6393.0,21.46,0.2349,467
2464,35.6,6356.0,21.43,0.2343,467
2465,35.6,6329.0,21.49,0.2338,467
2466,35.6,6313.0,21.42,0.2348,468
2467,35.6,6339.0,21.48,0.2338,467
2468,35.6,6400.0,21.43,0.2344,468
2469,35.6,6426.0,21.47,0.2343,467
2470,35.6,6374.0,21.44,0.2348,470
2471,35.6,6303.0,21.35,0.2346,467
2472,35.6,6363.0,21.37,0.2349,466
2473,35.6,6365.0,21.31,0.2334,468
2474,35.6,6428.0,21.52,0.2343,467
2475,35.6,6329.0,21.79,0.2368,467
2476,35.6,6382.0,21.77,0.2364,468
2477,35.6,6292.0,21.76,0.237,467
2478,35.6,6429.0,21.7,0.2357,467
2479,35.6,6372.0,21.72,0.2365,467
2480,35.6,6406.0,21.81,0.2364,467
2481,35.6,6382.0,21.71,0.2372,467
2482,35.6,6344.0,21.66,0.237,467
2483,35.6,6425.0,21.69,0.2362,468
2484,35.6,6353.0,21.52,0.2365,468
2485,35.6,6380.0,21.61,0.2366,467
2486,35.6,6452.0,21.74,0.2362,466
2487,35.6,6315.0,21.61,0.2361,467
2488,35.6,6336.0,21.6,0.237,468
2489,35.6,6395.0,21.54,0.2369,467
2490,35.6,6443.0,21.56,0.2373,467
2491,35.6,6427.0,21.5,0.2358,467
2492,35.6,6423.0,21.62,0.2372,467
2493,35.6,6378.0,21.55,0.2367,467
2494,35.6,6396.0,21.59,0.2363,467
2495,35.6,6327.0,21.37,0.2362,469
2496,35.6,6398.0,21.56,0.236,467
2497,35.6,6451.0,21.55,0.2363,468
2498,35.6,6309.0,21.52,0.2365,468
2499,35.6,6334.0,21.47,0.2365,467
2500,35.6,6349.0,21.52,0.2366,468
2501,35.6,6373.0,21.56,0.2369,467
2502,35.6,6424.0,21.58,0.2362,468
2503,35.6,6396.0,21.52,0.2367,468
2504,35.6,6379.0,21.52,0.2365,466
2505,35.6,6377.0,21.54,0.2356,467
2506,35.6,6349.0,21.57,0.237,468
2507,35.6,6350.0,21.39,0.2364,467
2508,35.6,6380.0,21.49,0.2357,468
2509,35.6,6453.0,21.47,0.2372,466
2510,35.6,6365.0,21.53,0.2369,467
2511,35.6,6455.0,21.72,0.2364,466
2512,35.6,6432.0,21.59,0.2366,467
2513,35.6,6324.0,21.59,0.2368,466
2514,35.6,6437.0,21.72,0.2367,467
2515,35.6,6352.0,21.62,0.2362,467
2516,35.6,6400.0,21.63,0.2374,470
2517,35.6,6363.0,21.5,0.2361,467
2518,35.6,6353.0,21.51,0.236,468
2519,35.6,6347.0,21.59,0.2366,468
2520,35.6,6374.0,21.61,0.2367,469
2521,35.6,6333.0,21.64,0.2366,467
2522,35.6,6412.0,21.65,0.2374,467
2523,35.6,6368.0,21.56,0.2367,467
2524,35.6,6344.0,21.74,0.2365,469
2525,35.6,6389.0,21.66,0.2367,470
2526,35.6,6463.0,21.69,0.2371,468
2527,35.6,6389.0,21.6,0.2364,467
2528,35.6,6346.0,21.5,0.2365,468
2529,35.6,6388.0,21.52,0.2366,468
2530,35.6,6380.0,21.42,0.2364,468
2531,35.6,6359.0,21.58,0.2365,468
2532,35.6,6407.0,21.47,0.2365,468
2533,35.6,6342.0,21.55,0.2356,468
2534,35.6,6387.0,21.54,0.2363,468
2535,35.6,6354.0,21.48,0.2358,466
2536,35.6,6380.0,21.48,0.2355,467
2537,35.6,6379.0,21.45,0.2353,467
2538,35.6,6365.0,21.6,0.2359,470
2539,35.6,6355.0,21.53,0.2345,468
2540,35.6,6385.0,21.53,0.235,467
2541,31.7,5834.0,16.74,0.1901,337
2542,35.6,5866.0,22.66,0.2493,460
2543,36.6,6245.0,23.37,0.2529,501
2544,36.6,6028.0,23.56,0.2524,495
2545,36.6,6064.0,23.55,0.255,497
2546,36.6,6097.0,23.44,0.2567,497
2547,36.6,6039.0,23.48,0.2562,497
2548,36.6,6060.0,23.4,0.2566,497
2549,36.6,6143.0,23.58,0.2575,496
2550,36.6,6095.0,23.54,0.2573,499
2551,36.6,6177.0,23.63,0.2581,496
2552,36.6,6185.0,23.52,0.2581,497
2553,36.6,6125.0,23.56,0.2588,498
2554,36.6,6066.0,23.54,0.2588,495
2555,36.6,6146.0,23.48,0.2591,497
2556,36.6,6190.0,23.44,0.2578,499
2557,36.6,6099.0,23.61,0.2579,499
2558,36.6,6190.0,23.59,0.2597,498
2559,36.6,6109.0,23.49,0.2589,499
2560,36.6,6127.0,23.36,0.2574,497
2561,36.6,6098.0,23.48,0.2582,499
2562,36.6,6112.0,23.39,0.2594,499
2563,36.6,6108.0,23.5,0.2588,498
2564,36.6,6105.0,23.57,0.2592,497
2565,36.6,6111.0,23.58,0.2583,496
2566,36.6,6073.0,23.59,0.258,499
2567,36.6,6102.0,23.48,0.2596,497
2568,36.6,6085.0,23.47,0.2588,498
2569,36.6,6159.0,23.47,0.2578,497
2570,36.6,6099.0,23.4,0.2599,497
2571,36.6,6193.0,23.6,0.2595,499
2572,36.6,6155.0,23.46,0.2593,497
2573,36.6,6114.0,23.48,0.2591,497
2574,36.6,6158.0,23.52,0.2584,498
2575,36.6,6077.0,23.51,0.2574,499
2576,34.9,5493.0,22.33,0.2466,414
2577,29.6,5835.0,14.19,0.1693,283
2578,29.6,5936.0,13.93,0.1675,284
2579,29.6,5915.0,13.81,0.1653,283
2580,29.7,6055.0,13.77,0.165,285
2581,29.6,5980.0,13.81,0.165,285
2582,29.6,6058.0,13.75,0.164,286
2583,29.6,6004.0,13.76,0.1652,284
2584,22.8,49.0,0.0,0.1483,107
2585,0.0,45.0,0.0,0.0352,0
2586,0.0,50.0,0.0,0.0353,0
2587,0.0,45.0,0.0,0.0353,0
2588,0.0,19.0,0.0,0.0353,0
2589,0.0,21.0,0.0,0.0354,0
2590,0.0,28.0,0.0,0.0354,0
2591,0.0,49.0,0.0,0.0355,0
2592,0.0,22.0,0.0,0.0355,0
2593,0.0,21.0,0.0,0.0355,0
2594,0.0,23.0,0.0,0.0355,0
2595,0.0,51.0,0.0,0.0354,0
2596,0.0,26.0,0.0,0.036,0
2597,0.0,21.0,0.0,0.036,0
2598,0.0,45.0,0.0,0.0359,0
2599,0.0,18.0,0.0,0.0359,0
2600,0.0,19.0,0.0,0.0359,0
2601,0.0,50.0,0.0,0.0358,0
2602,0.0,20.0,0.0,0.0358,0
2603,0.0,29.0,0.0,0.0357,0
2604,0.0,21.0,0.0,0.0358,0
2605,0.0,23.0,0.0,0.0357,0
2606,0.0,19.0,0.0,0.0356,0
2607,0.0,22.0,0.0,0.0355,0
2608,0.0,17.0,0.0,0.0355,0
2609,0.0,22.0,0.0,0.0356,0
2610,0.0,20.0,0.0,0.0355,0
2611,0.0,21.0,0.0,0.0354,0
2612,0.0,49.0,0.0,0.0355,0
2613,0.0,46.0,0.0,0.0354,0
2614,0.0,47.0,0.0,0.0354,0
2615,0.0,47.0,0.0,0.0354,0
2616,0.0,18.0,0.0,0.0353,0
2617,0.0,21.0,0.0,0.0353,0
2618,0.0,18.0,0.0,0.0352,0
2619,0.0,22.0,0.0,0.0351,0
2620,0.0,48.0,0.0,0.035,0
2621,0.0,46.0,0.0,0.035,0
2622,0.0,36.0,0.0,0.035,0
2623,0.0,19.0,0.0,0.035,0
2624,0.0,20.0,0.0,0.0349,0
2625,0.0,50.0,0.0,0.0349,0
2626,0.0,37.0,0.0,0.0348,0
2627,0.0,49.0,0.0,0.0348,0
2628,0.0,39.0,0.0,0.0347,0
2629,0.0,20.0,0.0,0.0347,0
2630,0.0,48.0,0.0,0.0346,0
2631,0.0,47.0,0.0,0.0346,0
2632,0.0,46.0,0.0,0.0346,0
2633,0.0,19.0,0.0,0.0352,0
2634,0.0,21.0,0.0,0.0352,0
2635,0.0,18.0,0.0,0.0352,0
2636,0.0,21.0,0.0,0.035,0
2637,0.0,38.0,0.0,0.035,0
2638,0.0,21.0,0.0,0.035,0
2639,0.0,39.0,0.0,0.0349,0
2640,0.0,21.0,0.0,0.0349,0
2641,0.0,19.0,0.0,0.0348,0
2642,0.0,51.0,0.0,0.0348,0
2643,0.0,20.0,0.0,0.0346,0
2644,0.0,51.0,0.0,0.0346,0
2645,0.0,41.0,0.0,0.0346,0
2646,0.0,43.0,0.0,0.0345,0
2647,0.0,41.0,0.0,0.0344,0
2648,0.0,21.0,0.0,0.0344,0
2649,0.0,21.0,0.0,0.0343,0
2650,0.0,18.0,0.0,0.0343,0
2651,0.0,48.0,0.0,0.0342,0
2652,0.0,20.0,0.0,0.0341,0
2653,0.0,20.0,0.0,0.0341,0
2654,0.0,36.0,0.0,0.034,0
2655,0.0,49.0,0.0,0.034,0
2656,0.0,44.0,0.0,0.034,0
2657,0.0,50.0,0.0,0.0339,0
2658,0.0,21.0,0.0,0.034,0
2659,0.0,20.0,0.0,0.0339,0
2660,0.0,20.0,0.0,0.0339,0
2661,0.0,49.0,0.0,0.0338,0
2662,0.0,42.0,0.0,0.0336,0
2663,0.0,22.0,0.0,0.0335,0
2664,0.0,21.0,0.0,0.0335,0
2665,0.0,30.0,0.0,0.0326,0
2666,0.0,47.0,0.0,0.0326,0
2667,0.0,23.0,0.0,0.0324,0
2668,0.0,18.0,0.0,0.0323,0
2669,0.0,21.0,0.0,0.0323,0
2670,0.0,24.0,0.0,0.0321,0
2671,0.0,22.0,0.0,0.0321,0
2672,0.0,23.0,0.0,0.0319,0
2673,0.0,50.0,0.0,0.0319,0
2674,1.9,44.0,0.0,0.0326,7
2675,32.6,6415.0,16.99,0.1915,372
2676,33.6,6700.0,18.22,0.2017,406
2677,33.6,6623.0,18.27,0.2031,404
2678,33.6,6656.0,18.24,0.2033,405
2679,33.6,6528.0,18.28,0.2044,403
2680,33.6,6652.0,18.37,0.2042,405
2681,33.6,6529.0,18.29,0.2049,403
2682,33.6,6611.0,18.36,0.2049,407
2683,33.6,6634.0,18.29,0.2039,404
2684,33.6,6584.0,18.25,0.2052,404
2685,33.6,6599.0,18.24,0.203,404
2686,33.6,6601.0,18.21,0.204,405
2687,34.6,7024.0,18.85,0.2086,442
2688,34.6,6999.0,18.97,0.209,442
2689,34.6,6921.0,18.92,0.2095,442
2690,34.6,7001.0,18.83,0.2086,443
2691,34.6,6972.0,18.93,0.2094,442
2692,34.7,6889.0,18.87,0.2093,442
2693,34.6,6956.0,18.94,0.209,442
2694,34.6,7002.0,18.9,0.2082,442
2695,34.6,6997.0,18.98,0.2076,441
2696,36.6,7472.0,20.76,0.2229,523
2697,35.6,6282.0,21.89,0.2373,467
2698,35.6,6263.0,21.92,0.2383,465
2699,35.6,6325.0,21.8,0.2381,465
2700,35.6,6234.0,21.81,0.238,466
2701,35.6,6280.0,21.85,0.2386,465
2702,35.6,6229.0,21.74,0.2382,466
2703,35.6,6271.0,21.82,0.2391,467
2704,35.6,6265.0,21.67,0.2384,467
2705,35.6,6268.0,21.78,0.2393,466
2706,35.6,6236.0,21.76,0.2383,465
2707,35.6,6317.0,21.69,0.2387,464
2708,35.6,6309.0,21.73,0.2395,466
2709,35.6,6339.0,21.76,0.2397,468
2710,35.6,6324.0,21.74,0.2393,467
2711,35.6,6366.0,21.75,0.2392,467
2712,35.6,6303.0,21.75,0.2383,467
2713,35.6,6361.0,21.7,0.2397,467
2714,35.6,6313.0,21.72,0.2396,466
2715,35.6,6282.0,21.64,0.2393,465
2716,35.6,6232.0,21.82,0.2385,467
2717,35.6,6334.0,21.92,0.2396,467
2718,35.6,6360.0,21.92,0.2378,466
2719,35.6,6324.0,21.77,0.2388,467
2720,35.6,6264.0,21.68,0.2377,467
2721,35.6,6274.0,21.68,0.2385,467
2722,35.6,6275.0,21.74,0.2377,467
2723,35.6,6245.0,21.66,0.2376,465
2724,35.6,6299.0,21.67,0.2371,465
2725,35.6,6264.0,21.67,0.2373,465
2726,35.6,6307.0,21.7,0.2371,465
2727,35.6,6324.0,21.77,0.2367,466
2728,35.6,6268.0,21.72,0.236,465
2729,35.6,6325.0,21.67,0.2367,467
2730,35.6,6223.0,21.67,0.2364,467
2731,35.6,6327.0,21.76,0.2369,466
2732,35.6,6290.0,21.67,0.2373,465
2733,35.6,6279.0,21.66,0.2373,466
2734,35.6,6313.0,21.62,0.2368,466
2735,35.6,6287.0,21.67,0.2364,464
2736,35.6,6225.0,21.7,0.2366,465
2737,35.6,6268.0,21.69,0.2366,466
2738,35.6,6293.0,21.7,0.2372,466
2739,35.6,6265.0,21.64,0.2368,465
2740,35.6,6229.0,21.55,0.2375,466
2741,35.6,6249.0,21.63,0.237,466
2742,35.6,6248.0,21.63,0.236,467
2743,35.6,6298.0,21.5,0.2355,466
2744,35.6,6264.0,21.58,0.2372,465
2745,35.6,6240.0,21.61,0.2367,465
2746,35.6,6287.0,21.63,0.2364,465
2747,35.6,6319.0,21.61,0.2367,465
2748,35.6,6265.0,21.54,0.237,465
2749,35.6,6272.0,21.63,0.2375,465
2750,35.6,6273.0,21.6,0.2365,466
2751,35.6,6216.0,21.51,0.2378,464
2752,35.6,6277.0,21.59,0.236,468
2753,35.6,6331.0,21.68,0.2373,466
2754,35.6,6200.0,21.56,0.2368,464
2755,35.6,6307.0,21.6,0.2378,466
2756,35.6,6475.0,21.18,0.2323,470
2757,35.6,6460.0,21.15,0.2323,470
2758,35.6,6482.0,21.23,0.2317,468
2759,35.6,6485.0,21.24,0.2307,470
2760,35.6,6490.0,21.26,0.2316,467
2761,35.6,6463.0,21.36,0.2313,468
2762,35.6,6464.0,21.3,0.2308,468
2763,35.6,6429.0,21.24,0.2311,468
2764,35.6,6433.0,21.2,0.2308,467
2765,35.6,6463.0,21.18,0.2294,468
2766,34.6,5983.0,20.69,0.2257,425
2767,34.6,5943.0,20.58,0.2256,426
2768,34.6,6038.0,20.63,0.2249,427
2769,34.6,5978.0,20.53,0.2254,427
2770,34.6,5995.0,20.6,0.2265,427
2771,34.6,5955.0,20.56,0.2267,426
2772,34.6,5928.0,20.86,0.2301,423
2773,34.6,5881.0,20.91,0.2302,424
2774,34.6,5862.0,20.87,0.2301,424
2775,34.6,5816.0,20.82,0.231,425
2776,35.1,6162.0,21.15,0.233,445
2777,35.1,6108.0,21.1,0.2324,446
2778,35.1,6121.0,21.0,0.2327,446
2779,35.1,6151.0,21.13,0.2321,445
2780,35.1,6187.0,21.19,0.2328,446
2781,35.1,6104.0,21.1,0.2328,445
2782,35.1,6088.0,21.03,0.2328,446
2783,35.1,6182.0,21.15,0.2325,444
2784,35.1,6069.0,21.14,0.2331,446
2785,35.1,6120.0,21.16,0.2331,445
2786,35.1,6156.0,21.17,0.2314,446
2787,35.1,6142.0,21.13,0.2332,446
2788,35.1,6190.0,21.16,0.2331,445
2789,35.1,6088.0,21.11,0.2325,445
2790,35.1,6092.0,21.11,0.2328,446
2791,35.1,6105.0,21.2,0.2334,446
2792,35.1,6067.0,21.03,0.2322,446
2793,35.1,6153.0,21.1,0.2326,446
2794,35.6,6317.0,21.44,0.2355,466
2795,35.6,6336.0,21.46,0.2354,467
2796,35.6,6347.0,21.41,0.2347,468
2797,35.6,6349.0,21.45,0.2345,465
2798,35.6,6371.0,21.49,0.2357,466
2799,35.6,6448.0,21.52,0.2342,467
2800,35.6,6334.0,21.46,0.2343,467
2801,35.6,6297.0,21.49,0.2348,467
2802,35.6,6370.0,21.55,0.2346,467
2803,35.6,6396.0,21.44,0.2339,468
2804,35.6,6331.0,21.52,0.2347,469
2805,35.6,6393.0,21.59,0.2348,466
2806,35.6,6403.0,21.45,0.2354,468
2807,35.6,6392.0,21.4,0.2345,466
2808,35.6,6374.0,21.5,0.235,467
2809,35.6,6331.0,21.53,0.2352,466
2810,35.6,6368.0,21.5,0.2349,466
2811,35.6,6423.0,21.48,0.2343,467
2812,35.6,6364.0,21.47,0.2351,467
2813,35.6,6360.0,21.5,0.2357,467
2814,35.6,6346.0,21.45,0.2359,467
2815,35.6,6383.0,21.52,0.2357,466
2816,35.6,6409.0,21.45,0.2353,468
2817,35.6,6410.0,21.48,0.2353,466
2818,35.6,6358.0,21.41,0.2353,467
2819,35.6,6450.0,21.55,0.2357,468
2820,35.6,6403.0,21.51,0.2351,466
2821,35.6,6282.0,21.64,0.2347,466
2822,35.6,6317.0,21.6,0.2349,466
2823,35.6,6309.0,21.57,0.2361,467
2824,35.6,6381.0,21.48,0.2352,467
2825,35.6,6301.0,21.71,0.2349,467
2826,35.6,6532.0,21.49,0.2346,469
2827,35.6,6536.0,21.43,0.234,470
2828,35.6,6484.0,21.4,0.2341,469
2829,35.6,6466.0,21.34,0.2341,469
2830,35.6,6453.0,21.3,0.2344,468
2831,35.6,6378.0,21.3,0.2344,468
2832,35.6,6382.0,21.43,0.2345,470
2833,35.6,6447.0,21.3,0.2331,468
2834,35.6,6471.0,21.27,0.2333,469
2835,35.6,6327.0,21.37,0.2337,469
2836,35.6,6435.0,21.33,0.2327,469
2837,35.6,6378.0,21.36,0.2326,467
2838,35.6,6491.0,21.41,0.2326,469
2839,35.6,6349.0,21.47,0.2334,468
2840,35.6,6451.0,21.36,0.2337,468
2841,35.6,6486.0,21.33,0.2331,470
2842,35.6,6397.0,21.43,0.2339,469
2843,35.6,6438.0,21.38,0.2331,468
2844,35.6,6465.0,21.4,0.233,469
2845,35.6,6429.0,21.35,0.234,470
2846,35.6,6461.0,21.46,0.2331,469
2847,35.6,6476.0,21.34,0.2326,467
2848,35.6,6448.0,21.43,0.2335,469
2849,35.6,6518.0,21.44,0.2337,469
2850,34.6,5928.0,20.78,0.2291,425
2851,34.6,5933.0,20.79,0.2304,426
2852,34.6,5888.0,20.85,0.2296,426
2853,34.6,5971.0,20.81,0.2291,426
2854,34.6,5953.0,20.77,0.2301,427
2855,34.6,6012.0,20.88,0.2305,427
2856,34.6,5929.0,20.81,0.2307,427
2857,34.6,5983.0,20.89,0.229,427
2858,34.6,5906.0,20.77,0.2305,427
2859,34.7,5946.0,20.79,0.2298,427
2860,34.7,5948.0,20.8,0.2294,428
2861,29.6,4631.0,15.81,0.1862,269
2862,0.0,19.0,0.0,0.035,0
2863,0.0,27.0,0.0,0.0349,0
2864,0.0,20.0,0.0,0.0345,0
2865,0.0,48.0,0.0,0.0337,0
2866,0.0,16.0,0.0,0.0327,0
2867,0.0,47.0,0.0,0.0324,0
2868,0.0,17.0,0.0,0.0323,0
2869,0.0,21.0,0.0,0.0322,0
2870,0.0,26.0,0.0,0.032,0
2871,0.0,51.0,0.0,0.0319,0
2872,0.0,28.0,0.0,0.0317,0
2873,0.0,21.0,0.0,0.0316,0
2874,0.0,22.0,0.0,0.0315,0
2875,0.0,22.0,0.0,0.0314,0
2876,0.0,19.0,0.0,0.0315,0
2877,0.0,20.0,0.0,0.0315,0
2878,0.0,51.0,0.0,0.0315,0
2879,0.0,21.0,0.0,0.0315,0
2880,0.0,20.0,0.0,0.0316,0
2881,0.0,22.0,0.0,0.0316,0
2882,0.0,49.0,0.0,0.0317,0
2883,0.0,20.0,0.0,0.0317,0
2884,0.0,50.0,0.0,0.0318,0
2885,0.0,50.0,0.0,0.0318,0
2886,0.0,20.0,0.0,0.0319,0
2887,0.0,52.0,0.0,0.0319,0
2888,0.0,48.0,0.0,0.0319,0
2889,0.0,15.0,0.0,0.032,0
2890,0.0,19.0,0.0,0.0319,0
2891,0.0,49.0,0.0,0.032,0
2892,0.0,49.0,0.0,0.032,0
2893,0.0,48.0,0.0,0.032,0
2894,0.0,49.0,0.0,0.032,0
2895,0.0,19.0,0.0,0.032,0
2896,0.0,50.0,0.0,0.032,0
2897,0.0,36.0,0.0,0.032,0
2898,0.0,50.0,0.0,0.0321,0
2899,0.0,38.0,0.0,0.0321,0
2900,0.0,21.0,0.0,0.0322,0
2901,0.0,37.0,0.0,0.0322,0
2902,0.0,47.0,0.0,0.0322,0
2903,0.0,15.0,0.0,0.0322,0
2904,0.0,21.0,0.0,0.0322,0
2905,0.0,17.0,0.0,0.0323,0
2906,0.0,21.0,0.0,0.0323,0
2907,0.0,19.0,0.0,0.0323,0
2908,0.0,21.0,0.0,0.0323,0
2909,0.0,19.0,0.0,0.0322,0
2910,0.0,21.0,0.0,0.0321,0
2911,0.0,50.0,0.0,0.032,0
2912,0.0,44.0,0.0,0.032,0
2913,0.0,50.0,0.0,0.032,0
2914,0.0,44.0,0.0,0.032,0
2915,0.0,46.0,0.0,0.0319,0
2916,0.0,16.0,0.0,0.0319,0
2917,0.0,21.0,0.0,0.0318,0
2918,0.0,51.0,0.0,0.0317,0
2919,0.0,42.0,0.0,0.0317,0
2920,0.0,21.0,0.0,0.0317,0
2921,0.0,40.0,0.0,0.0316,0
2922,0.0,47.0,0.0,0.0316,0
2923,0.0,17.0,0.0,0.0316,0
2924,0.0,48.0,0.0,0.0315,0
2925,0.0,18.0,0.0,0.0315,0
